runner_id,age,sex,residence,split_1_segment_time,split_1_overall_place,split_1_pace,split_2_segment_time,split_2_overall_place,split_2_pace,split_3_segment_time,split_3_overall_place,split_3_pace,split_4_segment_time,split_4_overall_place,split_4_pace,split_5_segment_time,split_5_overall_place,split_5_pace,split_6_segment_time,split_6_overall_place,split_6_pace,split_7_segment_time,split_7_overall_place,split_7_pace,chipstart
6506,27.0,F,MN,1911,6813,615,1911,6949,616,4410,7245,641,3900,7208,704,1632,6272,692,2207,6437,736,1494,6004,679,576
6509,27.0,M,MN,1726,4429,556,1709,4539,550,3726,4059,542,3003,3007,542,1283,2435,544,1615,1615,539,1151,1675,524,431
6510,27.0,F,MN,1572,2397,506,1527,2181,492,3307,1619,481,2716,1448,491,1223,1777,519,1685,2169,562,1137,1523,517,317
6511,27.0,M,MN,1630,2992,525,1604,3090,517,3692,3703,537,3526,5867,637,1641,6360,696,2661,8336,887,1709,7606,777,322
6512,27.0,M,MN,1692,3880,545,1712,4593,551,3791,4488,551,3308,4776,597,1475,4735,625,2028,5175,676,1490,5961,677,287
6513,27.0,F,MN,1674,3639,539,1683,4109,542,3826,4660,556,3349,5003,605,1474,4733,625,1963,4625,655,1332,3925,606,332
6515,27.0,F,IL,1884,6526,607,1926,7135,620,4140,6232,602,3512,5802,634,1486,4877,630,2011,5049,671,1402,4904,637,630
6516,27.0,M,MN,1455,1284,469,1492,1759,480,3351,1804,487,2751,1632,497,1121,880,476,1375,406,459,971,388,442,54
6517,27.0,F,MN,1884,6516,607,1926,7132,620,4140,6230,602,3513,5804,634,1486,4882,630,2010,5043,670,1402,4900,637,631
6518,27.0,M,MI,1886,6540,607,1878,6599,605,4597,7737,668,3614,6233,653,1487,4887,631,1922,4276,641,1174,1939,534,460
6519,27.0,M,MN,2073,8095,668,2150,8382,692,5240,8657,761,4507,8389,814,1901,7866,806,2715,8473,905,1810,8075,823,752
6521,27.0,M,MN,1701,4007,548,1640,3501,528,3541,2839,515,2870,2253,518,1254,2082,532,1648,1850,550,1144,1598,520,352
6522,27.0,M,MN,1715,4218,552,1689,4194,544,3830,4684,557,2989,2891,540,1441,4386,611,1944,4464,648,1468,5711,668,294
6527,28.0,F,MN,1517,1813,489,1483,1644,478,3365,1880,489,2758,1670,498,1214,1680,515,1677,2095,559,1109,1236,505,328
6529,28.0,M,MN,1856,6248,598,1861,6427,599,4521,7572,657,4648,8543,839,2038,8383,864,2560,8035,854,1817,8117,826,380
6532,28.0,F,MN,1749,4898,563,1688,4168,544,3711,3899,539,3182,4086,575,1438,4356,610,1846,3595,616,1203,2292,547,405
6533,28.0,M,MN,1815,5827,585,1754,5230,565,4077,5950,593,3852,7073,696,1639,6347,695,2088,5630,696,1384,4653,629,437
6534,28.0,F,,1935,7063,623,1926,7130,620,4321,6967,628,3723,6654,672,1653,6469,701,2278,6858,760,1581,6778,719,272
6535,28.0,M,MN,1671,3590,538,1651,3639,532,3669,3548,533,3093,3595,559,1368,3528,580,1828,3434,610,1307,3622,594,375
6536,29.0,M,MN,1876,6444,604,1806,5791,581,4053,5837,589,3922,7269,708,1609,6099,682,2170,6241,724,1606,6977,730,544
6537,29.0,M,MN,1647,3229,531,1624,3321,523,3731,4103,542,3511,5800,634,1696,6781,719,2038,5240,680,1537,6415,699,290
6538,29.0,F,MN,2066,8064,665,1825,6079,588,3979,5453,578,3630,6322,655,1514,5148,642,1993,4885,665,1437,5347,654,663
6539,29.0,F,MN,1919,6912,618,2048,7915,660,5283,8684,768,5036,8780,909,2158,8665,915,2632,8247,878,1772,7900,806,594
6541,29.0,M,MN,1726,4409,556,1673,3969,539,3710,3895,539,3021,3127,546,1296,2628,550,1668,2020,556,1189,2109,541,324
6542,29.0,F,WI,1715,4226,553,1639,3493,528,3633,3342,528,2994,2931,541,1286,2472,545,1667,2014,556,1175,1958,535,429
6543,29.0,F,MN,1703,4042,549,1670,3907,538,3733,4126,543,3329,4899,601,1529,5306,648,1982,4795,661,1399,4864,636,399
6544,29.0,M,MN,1915,6864,617,1850,6342,596,4280,6835,622,4311,8091,778,2127,8603,902,2254,6714,752,1687,7490,767,669
6546,29.0,F,WI,1689,3847,544,1762,5328,567,3915,5152,569,3622,6275,654,1484,4849,629,1855,3685,619,1280,3289,582,437
6547,29.0,M,MN,1533,2039,494,1605,3099,517,3700,3783,538,3115,3743,563,1394,3867,591,1979,4759,660,1487,5933,676,357
6548,29.0,M,MN,1882,6502,606,1811,5857,583,4022,5684,584,3331,4907,601,1441,4388,611,1972,4711,658,1526,6306,694,428
6549,29.0,M,MN,1703,4034,548,1648,3594,531,3581,3047,520,2840,2091,513,1142,1035,485,1439,639,480,1040,729,473,322
6551,29.0,F,MN,1771,5214,570,1740,5050,560,3829,4675,556,3100,3631,560,1319,2937,560,1747,2730,583,1188,2105,540,610
6552,29.0,F,MN,1769,5175,570,1803,5758,581,3950,5312,574,3307,4769,597,1374,3628,583,1907,4137,636,1342,4069,610,564
6554,29.0,M,MN,1575,2438,507,1590,2947,512,3447,2328,501,3574,6068,645,1316,2898,558,1910,4161,637,1811,8082,824,371
6555,29.0,F,MN,1808,5752,582,1830,6138,589,4171,6364,606,3676,6482,664,1597,5987,677,2267,6796,756,1438,5356,654,613
6556,29.0,M,MN,2064,8055,665,2073,8007,667,4627,7799,672,3849,7059,695,1676,6634,711,2212,6477,738,1475,5789,671,644
6557,29.0,F,MN,1881,6481,606,1905,6878,613,4353,7057,633,3703,6598,669,1767,7221,749,2219,6516,740,1496,6030,680,411
6560,30.0,M,WI,1822,5908,587,1906,6890,614,4439,7337,645,3593,6143,649,1329,3052,564,1720,2476,574,1179,2003,536,716
6564,30.0,M,WI,1860,6297,599,1809,5829,583,4030,5726,586,3470,5590,627,1501,5019,637,1945,4478,649,1321,3797,601,353
6565,30.0,F,MN,1992,7538,642,1865,6466,601,4438,7331,645,3678,6490,664,1601,6026,679,2083,5594,695,1391,4744,633,609
6566,61.0,M,MN,1953,7223,629,1997,7602,643,4892,8281,711,4443,8281,802,1925,7959,816,2375,7367,792,1638,7188,745,396
6568,30.0,M,MN,1643,3153,529,1565,2586,504,3498,2608,508,2860,2200,516,1383,3737,587,1762,2884,588,1195,2187,543,321
6569,30.0,F,IA,2015,7730,649,2016,7708,649,4839,8203,703,3972,7397,717,1603,6053,680,2211,6466,737,1561,6639,710,587
6571,30.0,M,MN,1729,4498,557,1853,6366,597,3911,5136,568,3289,4664,594,1596,5971,677,2287,6914,763,1767,7883,804,403
6572,30.0,M,MN,1665,3511,536,1633,3432,526,3767,4340,548,3548,5967,641,1617,6170,686,2136,5997,712,1640,7206,746,380
6573,30.0,F,MN,1755,4993,565,1762,5324,567,4162,6323,605,3564,6034,644,1874,7777,795,2320,7109,774,1596,6901,726,449
6574,30.0,M,MN,1839,6080,592,1832,6162,590,4061,5871,590,3514,5818,635,1668,6582,707,2269,6811,757,1606,6978,730,399
6575,41.0,F,WI,1649,3255,531,1675,4000,540,3818,4622,555,3296,4711,595,1422,4165,603,1918,4238,640,1346,4122,612,341
6578,30.0,M,MN,1816,5837,585,1789,5602,576,3900,5075,567,3400,5234,614,1606,6078,681,2030,5187,677,1532,6360,697,600
6579,30.0,F,MN,1787,5435,576,1780,5527,573,3934,5239,572,3237,4327,585,1465,4644,621,2058,5397,686,1504,6109,684,460
6580,30.0,M,MN,1641,3131,529,1592,2972,513,3567,2976,518,3025,3153,546,1377,3664,584,1755,2798,585,1364,4368,620,340
6581,30.0,M,MN,1723,4365,555,1700,4368,547,3697,3749,537,3024,3143,546,1281,2406,543,1655,1900,552,1170,1894,532,334
6583,25.0,F,MN,1622,2899,522,1561,2541,503,3610,3210,525,3150,3936,569,1431,4281,607,1893,4016,631,1340,4049,609,350
6584,30.0,F,IL,1829,5983,589,1730,4918,557,3833,4699,557,3002,3003,542,1227,1817,520,1611,1583,537,1127,1438,513,438
6587,30.0,F,AL,1715,4222,552,1689,4186,544,3741,4187,544,3081,3516,557,1314,2857,557,1699,2283,567,1143,1585,520,338
6589,30.0,F,MN,1709,4136,550,1714,4651,552,3865,4896,562,3424,5330,618,1701,6817,721,2433,7568,811,1794,7993,816,336
6590,21.0,F,MT,1770,5195,570,1823,6032,587,4025,5705,585,3302,4748,596,1431,4277,607,1816,3348,606,1293,3450,588,342
6592,31.0,M,MN,1787,5433,576,1811,5852,583,3992,5550,580,3241,4359,585,1613,6141,684,2124,5921,708,1613,7024,733,565
6593,31.0,M,VA,1647,3221,530,1633,3426,526,3701,3803,538,3410,5271,616,1590,5908,674,2252,6699,751,1592,6863,724,449
6595,31.0,M,MN,1670,3574,538,1666,3850,537,3706,3842,539,2845,2108,514,1210,1627,513,1702,2306,568,1141,1575,519,404
6597,31.0,M,MN,1820,5890,586,1716,4696,553,4422,7287,643,4818,8693,870,1600,6023,679,2892,8713,964,1529,6336,695,657
6599,31.0,M,MN,2107,8301,678,2142,8324,690,4968,8385,722,4312,8095,779,1964,8122,833,2501,7829,834,1879,8350,854,119
6600,31.0,M,MN,2067,8071,666,2088,8087,672,5444,8760,791,4686,8578,846,2256,8758,957,2915,8734,972,1941,8538,883,323
6602,31.0,M,MN,1708,4115,550,1695,4269,546,3731,4101,542,3059,3380,552,1328,3040,563,1696,2257,566,1187,2083,540,335
6603,31.0,M,MN,1594,2627,514,1613,3201,520,3617,3245,526,2879,2300,520,1243,1979,527,1694,2242,565,1119,1359,509,277
6604,31.0,M,MN,1758,5027,566,1714,4631,552,3702,3807,538,3469,5578,626,1763,7196,748,2341,7202,781,1474,5777,670,409
6606,31.0,M,WI,1653,3329,532,1605,3106,517,3684,3651,535,3307,4775,597,1691,6747,717,2471,7724,824,1916,8462,871,377
6607,31.0,F,MN,1624,2923,523,1610,3167,518,3728,4081,542,3251,4444,587,1467,4673,622,1999,4936,667,1393,4781,633,328
6609,31.0,M,MN,1769,5179,570,1803,5762,581,3782,4442,550,3044,3276,550,1370,3561,581,1866,3777,622,1312,3674,596,564
6611,32.0,F,ND,1821,5903,587,1723,4804,555,3931,5224,571,3379,5150,610,1404,3981,595,1862,3742,621,1340,4055,610,349
6612,32.0,M,MN,1728,4465,556,1845,6296,594,3979,5454,578,3563,6031,643,1765,7201,748,2407,7483,803,1643,7224,747,557
6613,32.0,M,MN,1536,2064,495,1509,1995,486,3392,2074,493,3316,4822,599,1354,3365,574,2028,5173,676,1398,4848,636,283
6615,32.0,F,IL,1667,3537,537,1671,3931,538,3730,4100,542,3112,3730,562,1396,3892,592,1924,4302,642,1328,3878,604,408
6616,32.0,M,MN,1382,795,445,1457,1430,469,3230,1341,470,2733,1538,494,1194,1472,506,1558,1251,520,1086,1049,494,275
6618,32.0,F,MI,1729,4499,557,1707,4498,550,3746,4221,544,3137,3870,567,1371,3587,582,1881,3924,627,1328,3873,604,423
6619,32.0,F,WI,1706,4072,549,1626,3348,524,3518,2730,511,2870,2251,518,1209,1626,513,1573,1342,525,1159,1758,527,406
6620,32.0,M,MN,1689,3835,544,1688,4178,544,3786,4463,550,3620,6265,654,1639,6349,695,2311,7062,771,1714,7629,780,346
6621,32.0,F,MN,1719,4288,554,1695,4266,546,3744,4206,544,3080,3499,556,1288,2500,546,1628,1706,543,1103,1167,501,328
6622,32.0,M,MN,1669,3558,538,1653,3670,532,3718,3976,540,3114,3739,562,1392,3836,590,1905,4124,635,1493,5999,679,330
6623,32.0,M,MN,1821,5898,586,1804,5777,581,4068,5894,591,3592,6137,649,1739,7043,737,2337,7189,779,1684,7466,766,385
6624,32.0,M,MN,1818,5863,585,1818,5986,586,4024,5697,585,3571,6054,645,1542,5441,654,2156,6140,719,1291,3416,587,331
6625,32.0,F,MN,1724,4380,555,1690,4197,544,3743,4194,544,3001,2986,542,1290,2525,547,1661,1968,554,1179,2001,536,424
6627,32.0,M,MA,1992,7537,642,1865,6472,601,4437,7327,645,3678,6491,664,1601,6030,679,2083,5595,695,1391,4751,633,609
6629,32.0,M,MN,1932,7024,622,1713,4614,552,3880,4971,564,3434,5402,620,1240,1954,526,1543,1155,515,1175,1947,534,556
6630,32.0,M,MN,1734,4649,559,1673,3976,539,3621,3271,526,3092,3591,558,1469,4687,623,2077,5545,693,1360,4314,618,663
6631,32.0,F,MN,1892,6594,609,1915,7006,617,4222,6608,613,3850,7063,695,1747,7100,741,2343,7217,781,1687,7489,767,619
6632,32.0,M,,1642,3144,529,1604,3087,517,3489,2529,507,2835,2055,512,1269,2261,538,1679,2108,560,1141,1574,519,449
6633,32.0,M,MN,1681,3735,541,1700,4374,548,3927,5211,571,3785,6866,684,1677,6644,711,2357,7282,786,1759,7836,800,312
6634,32.0,M,IA,1828,5974,589,1897,6787,611,4144,6247,602,3534,5900,638,1584,5850,672,2258,6739,753,1615,7039,735,609
6635,33.0,F,MN,1825,5953,588,1846,6305,595,4468,7447,649,4076,7625,736,1685,6698,715,2414,7509,805,1557,6608,708,580
6636,33.0,M,KS,1992,7541,642,1956,7326,630,4427,7303,643,3964,7374,716,1704,6834,723,2356,7275,786,1630,7137,741,627
6637,33.0,F,IA,2015,7731,649,2016,7709,649,4839,8204,703,3972,7396,717,1606,6082,681,2209,6449,737,1561,6638,710,586
6638,33.0,M,MN,1792,5499,577,1774,5461,571,3999,5587,581,3601,6178,650,1685,6697,715,2348,7239,783,1594,6874,725,387
6639,33.0,M,TX,1718,4273,553,1715,4659,552,3744,4204,544,3081,3504,556,1317,2904,559,1719,2468,573,1296,3488,589,359
6641,33.0,F,MN,1807,5728,582,1948,7277,627,4505,7523,655,4395,8213,794,1728,6975,733,2436,7589,812,1881,8361,855,566
6642,33.0,M,AL,1669,3563,538,1644,3549,529,3596,3135,523,3178,4058,574,1708,6861,725,2337,7187,779,1458,5582,663,431
6645,33.0,F,MN,2344,8789,755,2106,8183,678,4139,6220,601,3989,7443,720,1914,7922,812,2621,8211,874,1917,8464,872,740
6646,34.0,F,IA,1688,3827,544,1644,3553,530,3674,3577,534,3213,4229,580,1455,4533,617,1929,4340,643,1332,3931,606,375
6650,34.0,M,MN,1731,4548,557,1725,4844,555,3773,4374,548,3255,4473,588,1548,5497,656,1995,4909,665,1194,2177,543,391
6651,34.0,M,MN,1907,6765,614,1866,6484,601,4107,6092,597,3691,6539,666,1734,7013,735,2230,6579,744,1543,6476,701,607
6653,34.0,F,MN,1822,5912,587,1696,4291,546,3720,4002,541,3082,3520,557,1347,3275,571,1791,3132,597,1132,1473,515,389
6654,34.0,F,MN,1918,6909,618,1928,7144,621,4417,7269,642,3445,5464,622,1442,4391,612,1959,4588,653,1489,5948,677,361
6655,34.0,F,MN,1744,4826,562,1816,5962,585,4285,6846,623,4185,7876,756,1769,7232,750,2240,6627,747,1704,7578,775,375
6657,34.0,M,MN,2081,8131,670,2192,8491,706,5251,8669,763,4474,8332,808,2072,8462,878,2617,8203,873,1908,8440,868,427
6658,34.0,F,MN,1998,7587,643,2009,7664,647,4030,5727,586,3535,5906,638,1419,4127,602,1801,3216,601,1259,3021,572,751
6659,34.0,F,ON,1534,2045,494,1517,2076,489,3364,1872,489,2711,1419,490,1164,1219,494,1495,878,499,1057,847,481,290
6661,34.0,M,MN,1592,2605,513,1642,3523,529,3776,4409,549,3374,5129,609,1515,5166,642,2213,6487,738,1431,5274,651,597
6662,34.0,F,IA,1789,5468,576,1829,6131,589,4110,6107,597,3981,7422,719,1767,7223,749,2219,6512,740,1482,5886,674,564
6664,34.0,F,MN,1794,5538,578,1826,6088,588,4015,5651,583,3477,5634,628,1475,4741,626,1803,3235,601,1286,3370,585,544
6665,34.0,M,MN,1853,6219,597,1700,4364,547,3730,4099,542,3287,4657,594,1504,5050,638,2163,6188,721,1496,6029,680,336
6666,34.0,M,MN,1518,1822,489,1529,2202,493,3569,2986,519,3522,5850,636,1806,7411,766,2468,7714,823,1584,6800,720,287
6667,34.0,F,MN,2017,7744,649,2105,8179,678,5043,8459,733,4990,8770,901,2070,8458,878,3043,8788,1015,1762,7849,801,325
6668,34.0,F,MN,1805,5709,581,1721,4787,554,3908,5113,568,3264,4528,590,1423,4176,603,1775,2989,592,1225,2579,557,593
6669,34.0,M,MN,1597,2658,514,1587,2910,511,3557,2918,517,2953,2690,533,1358,3407,576,1804,3245,602,1308,3637,595,290
6670,34.0,M,MN,1706,4076,549,1656,3717,533,3653,3457,531,3093,3599,559,1363,3470,578,1935,4387,645,1417,5091,644,405
6671,34.0,M,MN,1976,7394,636,1887,6697,608,4203,6505,611,3626,6306,655,1712,6881,726,2444,7613,815,1732,7715,787,324
6672,35.0,M,MN,1913,6838,616,1835,6201,591,3994,5565,580,3289,4665,594,1359,3416,576,1848,3613,616,1353,4222,615,667
6673,35.0,M,MN,1755,4989,565,1738,5029,560,4035,5756,586,4033,7539,728,1816,7459,770,2359,7297,787,1541,6456,701,355
6675,35.0,M,MN,1840,6096,593,1858,6407,598,4373,7137,636,4662,8551,842,1850,7665,785,2532,7931,844,1715,7633,780,388
6676,35.0,M,MN,1656,3380,533,1609,3160,518,3525,2771,512,2840,2089,513,1217,1715,516,1614,1607,538,1100,1139,500,353
6677,35.0,M,MN,1666,3524,537,1661,3775,535,3662,3508,532,3320,4851,600,1458,4570,618,2028,5172,676,1309,3647,595,382
6679,35.0,F,MN,1780,5349,573,1817,5968,585,4070,5914,591,3454,5502,624,1488,4898,631,1993,4887,665,1399,4863,636,583
6680,35.0,M,MN,1615,2814,520,1574,2723,507,3506,2672,510,3044,3277,550,1396,3894,592,1882,3933,628,1235,2709,562,314
6682,35.0,M,MN,1783,5388,574,1699,4356,547,3722,4027,541,3508,5788,634,1606,6084,681,1937,4408,646,1351,4190,614,460
6683,35.0,M,MN,1812,5794,584,1748,5157,563,3885,5001,565,3209,4219,580,1479,4780,627,1875,3858,625,1339,4043,609,431
6686,35.0,M,MN,1952,7211,628,2032,7813,654,5076,8481,738,4578,8470,827,1973,8154,837,2872,8701,958,1859,8273,845,453
6687,35.0,M,MN,1869,6386,602,1889,6717,608,4107,6088,597,3550,5978,641,1616,6162,686,2404,7480,802,1451,5498,660,471
6688,35.0,M,MN,1650,3269,531,1593,2985,513,3638,3366,529,3479,5641,628,1532,5331,650,2209,6454,737,1557,6610,708,328
6690,35.0,F,TX,1946,7167,627,1979,7479,637,4580,7703,665,4157,7820,751,1939,8016,822,2467,7712,823,1638,7185,745,618
6691,35.0,F,MN,1549,2185,499,1550,2427,499,3581,3051,520,3227,4287,583,1424,4200,604,1718,2460,573,1183,2046,538,441
6693,35.0,F,NY,1816,5846,585,1825,6069,588,3923,5196,570,3004,3013,543,1244,1990,528,1713,2420,571,1248,2888,568,442
6694,36.0,M,MN,1728,4484,557,1773,5449,571,3865,4897,562,3464,5545,626,1564,5655,663,2324,7127,775,1521,6262,692,386
6695,36.0,M,IL,1748,4882,563,1740,5046,560,3719,3992,541,2929,2559,529,1247,2007,529,1555,1228,519,1091,1077,496,443
6696,36.0,M,MN,2079,8122,670,2112,8207,680,4771,8085,693,4232,7969,764,1820,7491,772,2451,7646,817,1749,7799,795,659
6697,36.0,M,MN,1705,4059,549,1646,3576,530,3554,2904,517,3048,3308,550,1682,6682,714,2396,7444,799,1393,4777,633,366
6698,36.0,F,IN,1924,6961,620,1945,7252,626,4224,6625,614,3521,5845,636,1526,5289,647,2062,5426,688,1473,5771,670,292
6699,36.0,F,MN,1937,7078,624,1928,7147,621,4225,6631,614,3378,5144,610,1396,3891,592,1772,2969,591,1219,2502,554,583
6700,36.0,F,MN,1693,3902,545,1628,3370,524,3567,2975,518,2902,2411,524,1331,3075,564,1859,3719,620,1370,4435,623,403
6702,36.0,F,MN,1872,6412,603,1891,6737,609,4114,6126,598,3448,5482,623,1460,4596,619,1896,4047,632,1305,3597,593,659
6705,36.0,M,CA,1759,5042,567,1741,5062,561,4196,6475,610,4272,8042,771,2044,8398,867,2490,7803,830,1670,7388,759,403
6706,36.0,F,MI,1736,4698,559,1735,4970,559,3752,4259,545,2994,2929,541,1215,1693,515,1561,1274,521,1111,1264,505,365
6707,36.0,F,MN,1755,4979,565,1826,6089,588,4094,6034,595,3859,7094,697,1699,6803,721,2199,6392,733,1609,7001,731,360
6708,37.0,F,IA,1691,3868,545,1637,3470,527,3582,3055,521,2967,2771,536,1258,2127,533,1704,2330,568,1174,1935,534,399
6709,37.0,M,MN,1705,4060,549,1691,4208,544,3777,4415,549,3536,5910,639,1620,6196,687,2287,6911,763,1603,6952,729,570
6712,37.0,F,WI,1807,5737,582,1751,5183,564,4107,6085,597,3448,5486,623,1491,4930,632,1940,4429,647,1347,4141,613,446
6713,37.0,F,MN,1691,3869,545,1708,4517,550,4040,5776,587,3602,6186,651,1632,6276,692,2124,5925,708,1491,5979,678,434
6715,37.0,F,WI,1589,2569,512,1538,2323,496,3499,2617,509,2986,2878,539,1352,3329,573,1783,3060,595,1292,3447,588,336
6716,37.0,F,MN,1655,3369,533,1626,3349,524,3783,4451,550,3417,5303,617,1466,4659,622,1901,4079,634,1220,2519,555,328
6719,37.0,M,MN,1807,5736,582,1796,5666,578,3459,2386,503,2871,2259,519,1198,1526,508,1527,1044,509,1072,950,488,565
6720,37.0,M,MN,1650,3274,531,1567,2619,505,3443,2310,500,2815,1932,508,1232,1874,523,1666,2011,556,1320,3781,600,301
6721,37.0,F,MN,1841,6098,593,1748,5155,563,3910,5125,568,3269,4554,590,1370,3567,581,1865,3769,622,1313,3685,597,654
6723,37.0,F,,1934,7050,623,1926,7127,620,4306,6922,626,3630,6320,655,1472,4706,624,1969,4684,657,1378,4566,627,274
6726,38.0,M,MN,1702,4022,548,1709,4531,550,3866,4901,562,3326,4886,601,1501,5011,637,2073,5521,691,1577,6752,717,373
6727,38.0,M,WI,1729,4491,557,1689,4180,544,3671,3557,534,3267,4545,590,1634,6294,693,2267,6790,756,1666,7369,758,424
6729,38.0,F,MN,2133,8416,687,2247,8597,724,5942,8834,863,5430,8825,980,1976,8178,838,2485,7775,829,1679,7438,763,555
6730,38.0,M,MN,1569,2371,505,1578,2786,508,3478,2476,505,2969,2782,536,1375,3635,583,1761,2869,587,1291,3420,587,323
6732,38.0,F,IL,2184,8546,703,2128,8265,685,5007,8426,728,4266,8023,770,1980,8192,840,2651,8301,884,1769,7888,805,617
6733,38.0,F,MN,1756,4997,565,1765,5379,569,3874,4941,563,3109,3702,561,1320,2951,560,2094,5678,698,1438,5354,654,448
6734,38.0,F,MN,1983,7459,639,2038,7858,656,4443,7353,646,3630,6319,655,1541,5423,653,1959,4590,653,1351,4191,614,641
6735,38.0,F,MN,1690,3865,544,1644,3546,529,3696,3739,537,3246,4399,586,1550,5521,657,2207,6443,736,1464,5658,666,314
6736,38.0,F,ON,1863,6320,600,1730,4910,557,3761,4310,547,3126,3802,565,1343,3238,570,1817,3357,606,1253,2938,570,394
6737,38.0,M,MN,1750,4908,564,1757,5276,566,3707,3854,539,3695,6560,667,1525,5275,647,2129,5957,710,1366,4391,621,367
6738,38.0,M,WI,1721,4329,554,1726,4858,556,3827,4666,556,3534,5899,638,1705,6837,723,2399,7458,800,1533,6368,697,436
6739,38.0,M,MN,1629,2970,525,1620,3287,522,3873,4936,563,3373,5121,609,1615,6155,685,2281,6873,761,1574,6729,716,302
6740,38.0,F,MN,1728,4483,557,1714,4626,552,3708,3869,539,3085,3548,557,1380,3693,585,1872,3838,624,1344,4094,611,436
6741,38.0,M,OH,1710,4160,551,1681,4077,541,3790,4483,551,4036,7548,729,1644,6392,697,2249,6674,750,1614,7031,734,637
6742,38.0,F,MN,1755,4987,565,1741,5061,561,3740,4171,544,2969,2778,536,1267,2239,538,1681,2139,561,1161,1777,528,349
6743,38.0,F,MN,1976,7391,636,1956,7317,630,4350,7049,632,4028,7523,727,1695,6774,719,2109,5799,703,1689,7501,768,682
6746,38.0,M,MN,1759,5038,567,1721,4775,554,3915,5155,569,3576,6071,646,1778,7262,754,2235,6596,745,1609,7000,731,362
6747,39.0,M,MN,1768,5170,570,1613,3198,519,3712,3908,539,3046,3295,550,1333,3096,565,1706,2340,569,1254,2954,570,597
6749,39.0,M,SD,1585,2526,511,1509,1991,486,3405,2133,495,3252,4452,587,1672,6610,709,2163,6192,721,1474,5783,670,374
6750,39.0,F,MN,1912,6824,616,1903,6836,613,4200,6494,610,3443,5448,622,1533,5343,650,2178,6277,726,1581,6777,719,597
6751,39.0,M,MN,1636,3056,527,1610,3170,519,3653,3458,531,3302,4746,596,1652,6461,701,2019,5106,673,1525,6296,693,336
6753,39.0,M,MN,1721,4328,554,1708,4510,550,4076,5940,592,3995,7453,721,1737,7033,737,2657,8317,886,1698,7547,772,441
6756,39.0,F,MN,1813,5797,584,1788,5593,576,4042,5788,587,3349,5005,605,1302,2711,552,1599,1499,533,1166,1847,530,557
6757,39.0,M,MN,1522,1916,490,1518,2096,489,3376,1965,491,2825,1995,510,1352,3330,573,1734,2611,578,1122,1378,510,286
6758,39.0,F,IA,1595,2635,514,1575,2750,507,3565,2961,518,2995,2937,541,1300,2694,552,1685,2170,562,1158,1744,527,306
6759,39.0,M,MN,1781,5369,574,1766,5389,569,3987,5504,579,3360,5058,607,1512,5135,641,1788,3104,596,1248,2881,568,388
6760,39.0,M,MN,1974,7379,636,1919,7060,618,4691,7914,682,4258,8011,769,1708,6858,724,2164,6208,722,1452,5510,660,426
6762,39.0,M,MN,1746,4858,562,1738,5028,560,3775,4401,549,3115,3742,563,1437,4343,609,1940,4434,647,1478,5828,672,339
6764,39.0,F,MN,1720,4306,554,1690,4207,544,3744,4202,544,3071,3445,555,1342,3227,569,1808,3290,603,1337,4001,608,371
6765,39.0,F,MN,1699,3981,547,1692,4226,545,3709,3884,539,3130,3822,565,1379,3682,585,1810,3314,604,1268,3138,577,413
6766,40.0,M,MN,1726,4412,556,1663,3804,536,3796,4522,552,3082,3525,557,1348,3290,572,1901,4082,634,1415,5065,643,326
6767,40.0,F,IA,1713,4193,552,1753,5204,564,4188,6437,609,3624,6287,654,1556,5593,660,2131,5969,711,1432,5284,651,392
6768,40.0,M,MN,1669,3564,538,1653,3690,533,3696,3737,537,4077,7626,736,1922,7945,815,2537,7944,846,1652,7282,751,354
6769,40.0,F,MN,1760,5055,567,1729,4900,557,3889,5013,565,3511,5798,634,1735,7019,736,2165,6210,722,1310,3659,596,581
6770,40.0,F,MN,1788,5448,576,1736,4998,559,3739,4164,543,3090,3579,558,1334,3120,566,1915,4215,639,1316,3733,598,373
6771,40.0,F,IL,1578,2462,508,1547,2408,498,3489,2531,507,2822,1967,510,1223,1775,519,1628,1705,543,1151,1667,523,318
6772,40.0,M,MN,,,,,,,3631,3327,528,3040,3239,549,1340,3184,568,1881,3926,627,1271,3178,578,294
